,Playlist,Artista,Bytes,Nombre_Album,Formato,Genero
993,Music,Def Leppard,9724150,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
994,90’s Music,Def Leppard,9724150,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
995,Music,Def Leppard,9724150,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
996,Music,Def Leppard,8523388,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
997,90’s Music,Def Leppard,8523388,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
998,Music,Def Leppard,8523388,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
999,Music,Def Leppard,7985133,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1000,90’s Music,Def Leppard,7985133,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1001,Music,Def Leppard,7985133,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1002,Music,Def Leppard,8092463,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1003,90’s Music,Def Leppard,8092463,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1004,Music,Def Leppard,8092463,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1005,Music,Def Leppard,8364633,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1006,90’s Music,Def Leppard,8364633,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1007,Music,Def Leppard,8364633,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1008,Music,Def Leppard,7130830,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1009,90’s Music,Def Leppard,7130830,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1010,Music,Def Leppard,7130830,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1011,Music,Def Leppard,8309725,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1012,90’s Music,Def Leppard,8309725,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1013,Music,Def Leppard,8309725,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1014,Music,Def Leppard,10522352,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1015,90’s Music,Def Leppard,10522352,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1016,Music,Def Leppard,10522352,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1017,Music,Def Leppard,10400020,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1018,90’s Music,Def Leppard,10400020,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1019,Music,Def Leppard,10400020,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1020,Music,Def Leppard,8150318,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1021,90’s Music,Def Leppard,8150318,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1022,Music,Def Leppard,8150318,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1023,Music,Def Leppard,11622738,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1024,90’s Music,Def Leppard,11622738,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1025,Music,Def Leppard,11622738,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1026,Music,Def Leppard,8853324,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1027,90’s Music,Def Leppard,8853324,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1028,Music,Def Leppard,8853324,Vault: Def Leppard's Greatest Hits,MPEG audio file,Rock
1029,Music,Dennis Chambers,10653494,Outbreak,MPEG audio file,Jazz
1030,Music,Dennis Chambers,10653494,Outbreak,MPEG audio file,Jazz
1031,Music,Dennis Chambers,14176083,Outbreak,MPEG audio file,Jazz
1032,Music,Dennis Chambers,14176083,Outbreak,MPEG audio file,Jazz
1033,Music,Dennis Chambers,10602166,Outbreak,MPEG audio file,Jazz
1034,Music,Dennis Chambers,10602166,Outbreak,MPEG audio file,Jazz
1035,Music,Dennis Chambers,12059507,Outbreak,MPEG audio file,Jazz
1036,Music,Dennis Chambers,12059507,Outbreak,MPEG audio file,Jazz
1037,Music,Dennis Chambers,12287103,Outbreak,MPEG audio file,Jazz
1038,Music,Dennis Chambers,12287103,Outbreak,MPEG audio file,Jazz
1039,Music,Dennis Chambers,9032315,Outbreak,MPEG audio file,Jazz
1040,Music,Dennis Chambers,9032315,Outbreak,MPEG audio file,Jazz
1041,Music,Dennis Chambers,21685807,Outbreak,MPEG audio file,Jazz
1042,Music,Dennis Chambers,21685807,Outbreak,MPEG audio file,Jazz
1043,Music,Dennis Chambers,11394473,Outbreak,MPEG audio file,Jazz
1044,Music,Dennis Chambers,11394473,Outbreak,MPEG audio file,Jazz
1045,Music,Dennis Chambers,11994859,Outbreak,MPEG audio file,Jazz
1046,Music,Dennis Chambers,11994859,Outbreak,MPEG audio file,Jazz
1047,Music,Djavan,8856165,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1048,90’s Music,Djavan,8856165,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1049,Music,Djavan,8856165,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1050,Music,Djavan,8330047,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1051,90’s Music,Djavan,8330047,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1052,Music,Djavan,8330047,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1053,Brazilian Music,Djavan,8330047,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1054,Music,Djavan,10037362,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1055,90’s Music,Djavan,10037362,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1056,Music,Djavan,10037362,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1057,Music,Djavan,11283582,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1058,90’s Music,Djavan,11283582,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1059,Music,Djavan,11283582,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1060,Music,Djavan,7018586,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1061,90’s Music,Djavan,7018586,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1062,Music,Djavan,7018586,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1063,Music,Djavan,8788760,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1064,90’s Music,Djavan,8788760,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1065,Music,Djavan,8788760,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1066,Music,Djavan,9096726,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1067,90’s Music,Djavan,9096726,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1068,Music,Djavan,9096726,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1069,Brazilian Music,Djavan,9096726,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1070,Music,Djavan,9413777,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1071,90’s Music,Djavan,9413777,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1072,Music,Djavan,9413777,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1073,Music,Djavan,10312775,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1074,90’s Music,Djavan,10312775,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1075,Music,Djavan,10312775,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1076,Music,Djavan,9049542,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1077,90’s Music,Djavan,9049542,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1078,Music,Djavan,9049542,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1079,Music,Djavan,9396942,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1080,90’s Music,Djavan,9396942,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1081,Music,Djavan,9396942,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1082,Music,Djavan,10687311,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1083,90’s Music,Djavan,10687311,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1084,Music,Djavan,10687311,Djavan Ao Vivo - Vol. 02,MPEG audio file,Latin
1085,Music,Djavan,10872787,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1086,90’s Music,Djavan,10872787,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1087,Music,Djavan,10872787,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1088,Brazilian Music,Djavan,10872787,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1089,Music,Djavan,11181446,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1090,90’s Music,Djavan,11181446,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1091,Music,Djavan,11181446,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1092,Music,Djavan,7026441,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1093,90’s Music,Djavan,7026441,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1094,Music,Djavan,7026441,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1095,Music,Djavan,8893682,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1096,90’s Music,Djavan,8893682,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1097,Music,Djavan,8893682,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1098,Brazilian Music,Djavan,8893682,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1099,Music,Djavan,9842240,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1100,90’s Music,Djavan,9842240,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1101,Music,Djavan,9842240,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1102,Music,Djavan,7801108,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1103,90’s Music,Djavan,7801108,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1104,Music,Djavan,7801108,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1105,Music,Djavan,7073899,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1106,90’s Music,Djavan,7073899,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1107,Music,Djavan,7073899,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1108,Music,Djavan,8381029,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1109,90’s Music,Djavan,8381029,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1110,Music,Djavan,8381029,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1111,Music,Djavan,9163253,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1112,90’s Music,Djavan,9163253,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1113,Music,Djavan,9163253,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1114,Music,Djavan,11493463,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1115,90’s Music,Djavan,11493463,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1116,Music,Djavan,11493463,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1117,Music,Djavan,8906539,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1118,90’s Music,Djavan,8906539,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1119,Music,Djavan,8906539,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1120,Brazilian Music,Djavan,8906539,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1121,Music,Djavan,9391439,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1122,90’s Music,Djavan,9391439,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1123,Music,Djavan,9391439,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1124,Music,Djavan,10664698,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1125,90’s Music,Djavan,10664698,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1126,Music,Djavan,10664698,Djavan Ao Vivo - Vol. 1,MPEG audio file,Latin
1127,Music,Ed Motta,8100449,The Best of Ed Motta,MPEG audio file,Latin
1128,90’s Music,Ed Motta,8100449,The Best of Ed Motta,MPEG audio file,Latin
1129,Music,Ed Motta,8100449,The Best of Ed Motta,MPEG audio file,Latin
1130,Music,Ed Motta,7677671,The Best of Ed Motta,MPEG audio file,Latin
1131,90’s Music,Ed Motta,7677671,The Best of Ed Motta,MPEG audio file,Latin
1132,Music,Ed Motta,7677671,The Best of Ed Motta,MPEG audio file,Latin
1133,Music,Ed Motta,9391004,The Best of Ed Motta,MPEG audio file,Latin
1134,90’s Music,Ed Motta,9391004,The Best of Ed Motta,MPEG audio file,Latin
1135,Music,Ed Motta,9391004,The Best of Ed Motta,MPEG audio file,Latin
1136,Music,Ed Motta,8021589,The Best of Ed Motta,MPEG audio file,Latin
1137,90’s Music,Ed Motta,8021589,The Best of Ed Motta,MPEG audio file,Latin
1138,Music,Ed Motta,8021589,The Best of Ed Motta,MPEG audio file,Latin
1139,Music,Ed Motta,7617432,The Best of Ed Motta,MPEG audio file,Latin
1140,90’s Music,Ed Motta,7617432,The Best of Ed Motta,MPEG audio file,Latin
1141,Music,Ed Motta,7617432,The Best of Ed Motta,MPEG audio file,Latin
1142,Music,Ed Motta,7935898,The Best of Ed Motta,MPEG audio file,Latin
1143,90’s Music,Ed Motta,7935898,The Best of Ed Motta,MPEG audio file,Latin
1144,Music,Ed Motta,7935898,The Best of Ed Motta,MPEG audio file,Latin
1145,Music,Ed Motta,9161539,The Best of Ed Motta,MPEG audio file,Latin
1146,90’s Music,Ed Motta,9161539,The Best of Ed Motta,MPEG audio file,Latin
1147,Music,Ed Motta,9161539,The Best of Ed Motta,MPEG audio file,Latin
1148,Music,Ed Motta,9604273,The Best of Ed Motta,MPEG audio file,Latin
1149,90’s Music,Ed Motta,9604273,The Best of Ed Motta,MPEG audio file,Latin
1150,Music,Ed Motta,9604273,The Best of Ed Motta,MPEG audio file,Latin
1151,Music,Ed Motta,10572752,The Best of Ed Motta,MPEG audio file,Latin
1152,90’s Music,Ed Motta,10572752,The Best of Ed Motta,MPEG audio file,Latin
1153,Music,Ed Motta,10572752,The Best of Ed Motta,MPEG audio file,Latin
1154,Music,Ed Motta,7103608,The Best of Ed Motta,MPEG audio file,Latin
1155,90’s Music,Ed Motta,7103608,The Best of Ed Motta,MPEG audio file,Latin
1156,Music,Ed Motta,7103608,The Best of Ed Motta,MPEG audio file,Latin
1157,Music,Ed Motta,7930264,The Best of Ed Motta,MPEG audio file,Latin
1158,90’s Music,Ed Motta,7930264,The Best of Ed Motta,MPEG audio file,Latin
1159,Music,Ed Motta,7930264,The Best of Ed Motta,MPEG audio file,Latin
1160,Music,Elis Regina,7306143,Elis Regina-Minha História,MPEG audio file,Latin
1161,Music,Elis Regina,7306143,Elis Regina-Minha História,MPEG audio file,Latin
1162,Brazilian Music,Elis Regina,7306143,Elis Regina-Minha História,MPEG audio file,Latin
1163,Music,Elis Regina,8684639,Elis Regina-Minha História,MPEG audio file,Latin
1164,Music,Elis Regina,8684639,Elis Regina-Minha História,MPEG audio file,Latin
1165,Music,Elis Regina,7968525,Elis Regina-Minha História,MPEG audio file,Latin
1166,Music,Elis Regina,7968525,Elis Regina-Minha História,MPEG audio file,Latin
1167,Music,Elis Regina,8137254,Elis Regina-Minha História,MPEG audio file,Latin
1168,Music,Elis Regina,8137254,Elis Regina-Minha História,MPEG audio file,Latin
1169,Music,Elis Regina,9059416,Elis Regina-Minha História,MPEG audio file,Latin
1170,Music,Elis Regina,9059416,Elis Regina-Minha História,MPEG audio file,Latin
1171,Music,Elis Regina,8014346,Elis Regina-Minha História,MPEG audio file,Latin
1172,Music,Elis Regina,8014346,Elis Regina-Minha História,MPEG audio file,Latin
1173,Music,Elis Regina,7592504,Elis Regina-Minha História,MPEG audio file,Latin
1174,Music,Elis Regina,7592504,Elis Regina-Minha História,MPEG audio file,Latin
1175,Music,Elis Regina,9391041,Elis Regina-Minha História,MPEG audio file,Latin
1176,Music,Elis Regina,9391041,Elis Regina-Minha História,MPEG audio file,Latin
1177,Music,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",9160082,Chopin: Piano Concertos Nos. 1 & 2,Protected AAC audio file,Classical
1178,90’s Music,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",9160082,Chopin: Piano Concertos Nos. 1 & 2,Protected AAC audio file,Classical
1179,Music,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",9160082,Chopin: Piano Concertos Nos. 1 & 2,Protected AAC audio file,Classical
1180,Classical,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",9160082,Chopin: Piano Concertos Nos. 1 & 2,Protected AAC audio file,Classical
1181,Classical 101 - Next Steps,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra",9160082,Chopin: Piano Concertos Nos. 1 & 2,Protected AAC audio file,Classical
1182,Music,Eric Clapton,14115792,The Cream Of Clapton,MPEG audio file,Blues
1183,90’s Music,Eric Clapton,14115792,The Cream Of Clapton,MPEG audio file,Blues
1184,Music,Eric Clapton,14115792,The Cream Of Clapton,MPEG audio file,Blues
1185,Music,Eric Clapton,8225889,The Cream Of Clapton,MPEG audio file,Blues
1186,90’s Music,Eric Clapton,8225889,The Cream Of Clapton,MPEG audio file,Blues
1187,Music,Eric Clapton,8225889,The Cream Of Clapton,MPEG audio file,Blues
1188,Music,Eric Clapton,8273540,The Cream Of Clapton,MPEG audio file,Blues
1189,90’s Music,Eric Clapton,8273540,The Cream Of Clapton,MPEG audio file,Blues
1190,Music,Eric Clapton,8273540,The Cream Of Clapton,MPEG audio file,Blues
1191,Music,Eric Clapton,9872606,The Cream Of Clapton,MPEG audio file,Blues
1192,90’s Music,Eric Clapton,9872606,The Cream Of Clapton,MPEG audio file,Blues
1193,Music,Eric Clapton,9872606,The Cream Of Clapton,MPEG audio file,Blues
1194,Music,Eric Clapton,9946681,The Cream Of Clapton,MPEG audio file,Blues
1195,90’s Music,Eric Clapton,9946681,The Cream Of Clapton,MPEG audio file,Blues
1196,Music,Eric Clapton,9946681,The Cream Of Clapton,MPEG audio file,Blues
1197,Music,Eric Clapton,7138399,The Cream Of Clapton,MPEG audio file,Blues
1198,90’s Music,Eric Clapton,7138399,The Cream Of Clapton,MPEG audio file,Blues
1199,Music,Eric Clapton,7138399,The Cream Of Clapton,MPEG audio file,Blues
1200,Music,Eric Clapton,8738973,The Cream Of Clapton,MPEG audio file,Blues
1201,90’s Music,Eric Clapton,8738973,The Cream Of Clapton,MPEG audio file,Blues
1202,Music,Eric Clapton,8738973,The Cream Of Clapton,MPEG audio file,Blues
1203,Music,Eric Clapton,7774207,The Cream Of Clapton,MPEG audio file,Blues
1204,90’s Music,Eric Clapton,7774207,The Cream Of Clapton,MPEG audio file,Blues
1205,Music,Eric Clapton,7774207,The Cream Of Clapton,MPEG audio file,Blues
1206,Music,Eric Clapton,8758819,The Cream Of Clapton,MPEG audio file,Blues
1207,90’s Music,Eric Clapton,8758819,The Cream Of Clapton,MPEG audio file,Blues
1208,Music,Eric Clapton,8758819,The Cream Of Clapton,MPEG audio file,Blues
1209,Music,Eric Clapton,7326923,The Cream Of Clapton,MPEG audio file,Blues
1210,90’s Music,Eric Clapton,7326923,The Cream Of Clapton,MPEG audio file,Blues
1211,Music,Eric Clapton,7326923,The Cream Of Clapton,MPEG audio file,Blues
1212,Music,Eric Clapton,9742568,The Cream Of Clapton,MPEG audio file,Blues
1213,90’s Music,Eric Clapton,9742568,The Cream Of Clapton,MPEG audio file,Blues
1214,Music,Eric Clapton,9742568,The Cream Of Clapton,MPEG audio file,Blues
1215,Music,Eric Clapton,8271980,The Cream Of Clapton,MPEG audio file,Blues
1216,90’s Music,Eric Clapton,8271980,The Cream Of Clapton,MPEG audio file,Blues
1217,Music,Eric Clapton,8271980,The Cream Of Clapton,MPEG audio file,Blues
1218,Music,Eric Clapton,7456807,Unplugged,MPEG audio file,Blues
1219,90’s Music,Eric Clapton,7456807,Unplugged,MPEG audio file,Blues
1220,Music,Eric Clapton,7456807,Unplugged,MPEG audio file,Blues
1221,Music,Eric Clapton,9032835,Unplugged,MPEG audio file,Blues
1222,90’s Music,Eric Clapton,9032835,Unplugged,MPEG audio file,Blues
1223,Music,Eric Clapton,9032835,Unplugged,MPEG audio file,Blues
1224,Music,Eric Clapton,10894406,Unplugged,MPEG audio file,Blues
1225,90’s Music,Eric Clapton,10894406,Unplugged,MPEG audio file,Blues
1226,Music,Eric Clapton,10894406,Unplugged,MPEG audio file,Blues
1227,Music,Eric Clapton,7669922,Unplugged,MPEG audio file,Blues
1228,90’s Music,Eric Clapton,7669922,Unplugged,MPEG audio file,Blues
1229,Music,Eric Clapton,7669922,Unplugged,MPEG audio file,Blues
